0.000000000	0.000000000
0.000000176	0.001564397
0.000000603	0.003081207
0.000001308	0.004681198
0.000002281	0.006301154
0.000003572	0.007989440
0.000004850	0.009381919
0.000006545	0.010970525
0.000008420	0.012502393
0.000010785	0.014205499
0.000013210	0.015764305
0.000015815	0.017282726
0.000018522	0.018729040
0.000022075	0.020470938
0.000025751	0.022125151
0.000028868	0.023433377
0.000033568	0.025272809
0.000037543	0.026724653
0.000041946	0.028240942
0.000046819	0.029823415
0.000052206	0.031473797
0.000057122	0.032901870
0.000063581	0.034681172
0.000069465	0.036219013
0.000075843	0.037808282
0.000082752	0.039449923
0.000088686	0.040801235
0.000096650	0.042539471
0.000103483	0.043969219
0.000111695	0.045620465
0.000119486	0.047126397
0.000127769	0.048668866
0.000136570	0.050248300
0.000145918	0.051865117
0.000155843	0.053519729
0.000166376	0.055212535
0.000174692	0.056507120
0.000186368	0.058267689
0.000197158	0.059840171
0.000208509	0.061442929
0.000218703	0.062840826
0.000231165	0.064500426
0.000244265	0.066190955
0.000256020	0.067664576
0.000268282	0.069161202
0.000283256	0.070936726
0.000296684	0.072483623
0.000310681	0.074053908
0.000325269	0.075647693
0.000340468	0.077265085
0.000356303	0.078906188
0.000369997	0.080291786
0.000387054	0.081976607
0.000401801	0.083398761
0.000420162	0.085127600
0.000436031	0.086586547
0.000455782	0.088359675
0.000472845	0.089855628
0.000490477	0.091368463
0.000508693	0.092898217
0.000527510	0.094444923
0.000546945	0.096008611
0.000567016	0.097589311
0.000587740	0.099187048
0.000609135	0.100801844
0.000631220	0.102433721
0.000654014	0.104082696
0.000677537	0.105748784
0.000699345	0.107262813
0.000724306	0.108961449
0.000744838	0.110332530
0.000771230	0.112062023
0.000792934	0.113457793
0.000820828	0.115218151
0.000843761	0.116638609
0.000873227	0.118429824
0.000897448	0.119874957
0.000928561	0.121697005
0.000954130	0.123166786
0.000980318	0.124647510
0.001010538	0.126326496
0.001038084	0.127830442
0.001069865	0.129535528
0.001098828	0.131062646
0.001128479	0.132600647
0.001158832	0.134149517
0.001193836	0.135905073
0.001225725	0.137476983
0.001258360	0.139059708
0.001291754	0.140653226
0.001325924	0.142257519
0.001360883	0.143872562
0.001396647	0.145498334
0.001433231	0.147134810
0.001470651	0.148781965
0.001504090	0.150231875
0.001543120	0.151898978
0.001583032	0.153576680
0.001618689	0.155053249
0.001660299	0.156750741
0.001697468	0.158244578
0.001740836	0.159961747
0.001779569	0.161472748
0.001824755	0.163209474
0.001865107	0.164737532
0.001906232	0.166273509
