0.000000000	0.000000000
0.000000000	0.001654347
0.000000000	0.003172893
0.000000000	0.004745427
0.000000000	0.006319130
0.000000001	0.007945491
0.000000001	0.009484521
0.000000001	0.011025947
0.000000002	0.012505458
0.000000003	0.014143680
0.000000003	0.015637792
0.000000005	0.017257063
0.000000006	0.019008512
0.000000007	0.020508852
0.000000009	0.022101893
0.000000011	0.023574360
0.000000014	0.025123025
0.000000016	0.026750339
0.000000019	0.028209264
0.000000022	0.029729263
0.000000026	0.031311852
0.000000031	0.032958536
0.000000036	0.034670802
0.000000041	0.036148481
0.000000046	0.037673539
0.000000052	0.039246804
0.000000059	0.040869091
0.000000067	0.042541200
0.000000074	0.043914949
0.000000084	0.045678703
0.000000092	0.047126742
0.000000103	0.048796216
0.000000113	0.050316179
0.000000125	0.051870560
0.000000137	0.053459713
0.000000151	0.055083985
0.000000166	0.056743715
0.000000180	0.058225139
0.000000198	0.059952225
0.000000212	0.061271069
0.000000232	0.063062002
0.000000249	0.064429062
0.000000273	0.066284738
0.000000292	0.067700663
0.000000313	0.069137715
0.000000339	0.070841331
0.000000362	0.072324525
0.000000392	0.074082259
0.000000419	0.075612062
0.000000448	0.077163524
0.000000479	0.078736730
0.000000512	0.080331764
0.000000547	0.081948704
0.000000584	0.083587626
0.000000624	0.085248601
0.000000658	0.086649469
0.000000703	0.088351040
0.000000742	0.089785819
0.000000791	0.091528185
0.000000835	0.092997029
0.000000890	0.094780359
0.000000939	0.096283398
0.000000990	0.097802015
0.000001043	0.099336231
0.000001100	0.100886064
0.000001159	0.102451528
0.000001221	0.104032637
0.000001287	0.105629403
0.000001355	0.107241833
0.000001427	0.108869934
0.000001503	0.110513710
0.000001583	0.112173163
0.000001666	0.113848292
0.000001735	0.115199515
0.000001826	0.116902852
0.000001921	0.118621851
0.000002001	0.120008150
0.000002105	0.121755315
0.000002191	0.123164128
0.000002304	0.124939414
0.000002398	0.126370699
0.000002521	0.128174048
0.000002623	0.129627754
0.000002743	0.131275161
0.000002854	0.132749983
0.000002998	0.134607680
0.000003119	0.136104790
0.000003243	0.137611779
0.000003373	0.139128628
0.000003524	0.140846952
0.000003664	0.142384693
0.000003809	0.143932233
0.000003979	0.145685009
0.000004135	0.147253300
0.000004297	0.148831318
0.000004466	0.150419040
0.000004640	0.152016440
0.000004821	0.153623491
0.000005008	0.155240165
0.000005201	0.156866433
0.000005402	0.158502267
0.000005610	0.160147636
0.000005826	0.161802507
0.000006049	0.163466850
0.000006280	0.165140630
0.000006488	0.166612812
0.000006735	0.168304194
0.000006990	0.170004912
0.000007221	0.171500578
0.000007493	0.173218701
0.000007739	0.174729536
0.000008029	0.176464927
0.000008291	0.177990810
0.000008561	0.179523672
0.000008879	0.181284131
0.000009167	0.182831853
0.000009463	0.184386462
0.000009813	0.186171665
0.000010128	0.187740935
0.000010453	0.189316997
0.000010788	0.190899821
0.000011182	0.192717113
0.000011487	0.194085653
0.000011905	0.195918209
0.000012282	0.197528699
0.000012670	0.199145780
0.000013070	0.200769418
0.000013481	0.202399577
0.000013904	0.204036223
0.000014339	0.205679319
0.000014787	0.207328829
0.000015248	0.208984716
0.000015722	0.210646942
0.000016139	0.212076636
0.000016711	0.213990289
0.000017152	0.215430690
0.000017680	0.217117008
0.000018223	0.218809476
0.000018781	0.220508055
0.000019272	0.221968723
0.000019860	0.223678542
0.000020465	0.225394354
0.000021086	0.227116117
0.000021632	0.228596529
0.000022286	0.230329232
0.000022958	0.232067765
0.000023549	0.233562451
0.000024255	0.235311694
0.000024982	0.237066641
0.000025620	0.238575295
0.000026383	0.240340717
0.000027055	0.241858282
0.000027857	0.243634021
0.000028563	0.245160361
0.000029406	0.246946259
0.000030273	0.248737561
0.000031034	0.250277133
0.000031945	0.252078344
0.000032744	0.253626338
0.000033562	0.255178172
0.000034540	0.256993568
0.000035399	0.258553616
0.000036426	0.260378510
0.000037328	0.261946627
0.000038406	0.263780849
0.000039353	0.265356887
0.000040320	0.266936530
0.000041477	0.268784075
0.000042493	0.270371421
0.000043706	0.272227865
0.000044771	0.273822763
0.000045860	0.275421094
0.000047161	0.277290225
0.000048303	0.278895883
0.000049470	0.280504871
0.000050864	0.282386302
0.000052088	0.284002390
0.000053338	0.285621701
0.000054616	0.287244201
0.000056141	0.289141221
0.000057480	0.290770516
0.000058848	0.292402894
0.000060481	0.294311301
0.000061913	0.295950238
0.000063377	0.297592149
0.000064871	0.299236997
0.000066656	0.301159772
0.000068221	0.302810868
0.000069819	0.304464791
0.000071452	0.306121506
0.000073119	0.307780978
0.000075109	0.309720585
0.000076853	0.311385910
0.000078634	0.313053879
0.000080453	0.314724457
0.000082310	0.316397608
0.000084526	0.318352941
0.000086467	0.320031543
0.000088450	0.321712605
0.000090473	0.323396089
0.000092539	0.325081959
0.000095003	0.327051896
0.000097162	0.328742812
0.000099365	0.330435999
0.000101614	0.332131421
0.000103908	0.333829040
0.000106250	0.335528820
0.000109042	0.337514700
0.000111488	0.339219035
0.000113984	0.340925415
0.000116530	0.342633802
0.000119127	0.344344159
0.000121777	0.346056449
0.000124936	0.348056637
0.000127702	0.349772987
0.000130524	0.351491153
0.000133401	0.353211097
0.000136336	0.354932781
0.000139329	0.356656169
0.000142897	0.358669014
0.000146019	0.360395963
0.000149204	0.362124498
0.000152451	0.363854579
0.000155761	0.365586171
0.000159136	0.367319235
0.000163157	0.369343077
0.000166677	0.371079202
0.000170264	0.372816681
0.000173921	0.374555475
0.000177648	0.376295548
0.000181448	0.378036861
0.000185973	0.380070036
0.000189932	0.381813909
0.000193967	0.383558903
0.000198078	0.385304983
0.000202268	0.387052108
0.000207257	0.389091819
0.000211621	0.390841084
0.000216067	0.392591277
0.000220597	0.394342361
0.000225212	0.396094298
0.000230706	0.398139377
0.000235510	0.399893034
0.000240404	0.401647425
0.000245389	0.403402514
0.000251322	0.405451075
0.000256509	0.407207547
0.000261792	0.408964598
0.000267172	0.410722192
0.000273575	0.412773480
0.000279171	0.414532121
0.000284870	0.416291188
0.000291650	0.418344046
0.000297576	0.420103907
0.000303609	0.421864076
0.000309751	0.423624516
0.000317058	0.425678783
0.000323442	0.427439686
0.000329942	0.429200744
0.000337672	0.431255585
0.000344425	0.433016855
0.000351299	0.434778165
0.000359474	0.436833155
0.000366615	0.438594427
0.000375106	0.440649274
0.000382523	0.442410340
0.000390070	0.444171254
0.000399043	0.446225538
0.000406880	0.447985999
0.000416196	0.450039657
0.000424331	0.451799498
0.000432607	0.453558996
0.000442445	0.455611390
0.000451034	0.457370025
0.000461243	0.459421316
0.000470155	0.461178924
0.000480747	0.463228920
0.000489993	0.464985337
0.000500980	0.467033849
0.000510570	0.468788912
0.000521965	0.470835749
0.000531910	0.472589297
0.000543726	0.474634273
0.000555773	0.476678169
0.000566286	0.478429072
0.000578774	0.480470821
0.000589671	0.482219805
0.000602614	0.484259221
0.000615808	0.486297307
0.000627319	0.488043031
0.000640988	0.490078504
0.000654921	0.492112496
0.000667074	0.493854593
0.000683590	0.496175865
0.000696212	0.497915207
0.000711197	0.499943001
0.000724266	0.501679629
0.000742023	0.503993381
0.000755589	0.505726917
0.000771694	0.507747755
0.000788100	0.509766668
0.000802404	0.511495489
0.000821835	0.513798554
0.000836676	0.515523869
0.000856833	0.517822147
0.000872228	0.519543789
0.000890496	0.521550437
0.000909099	0.523554824
0.000928043	0.525556905
0.000947332	0.527556630
0.000966971	0.529553952
0.000986966	0.531548826
0.001007323	0.533541205
0.001028047	0.535531041
0.001052188	0.537802108
0.001070617	0.539502942
0.001095629	0.541767931
0.001117931	0.543746754
0.001140629	0.545722803
0.001163729	0.547696033
0.001190629	0.549947784
0.001211156	0.551633899
0.001239009	0.553878952
0.001263836	0.555840044
0.001292740	0.558077703
0.001318501	0.560032228
0.001344707	0.561983623
0.001375213	0.564210038
0.001402397	0.566154586
0.001434036	0.568373069
0.001462226	0.570310583
0.001490896	0.572244752
0.001524260	0.574451218
0.001558271	0.576653203
0.001588566	0.578576103
0.001623815	0.580769532
0.001655210	0.582684856
0.001691735	0.584869529
0.001728956	0.587049451
0.001762101	0.588952826
0.001800655	0.591123693
0.001839936	0.593289652
0.001879955	0.595450650
0.001915584	0.597337296
0.001957018	0.599488851
0.001999222	0.601635294
0.002042208	0.603776574
0.002085989	0.605912642
0.002130575	0.608043448
0.002175979	0.610168942
0.002222212	0.612289075
0.002269288	0.614403801
0.002317218	0.616513071
0.002366015	0.618616838
0.002415691	0.620715058
0.002466258	0.622807683
0.002517731	0.624894670
0.002576739	0.627235879
0.002630177	0.629310738
0.002684561	0.631379822
0.002746893	0.633700728
0.002803330	0.635757401
0.002860754	0.637808169
